Timestamp,Filetype,City,District,KPIType,KPI Name,Result
23.11.2020 19:27,requests,Essen,Süd,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Süd,KPI 5,Count unfurnished,6
23.11.2020 19:27,requests,Essen,Überruhr,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Überruhr,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Überruhr,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Überruhr,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Überruhr,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Werden,KPI 1,Average price,364.2857142857143
23.11.2020 19:27,requests,Essen,Werden,KPI 2,Average size,17.0
23.11.2020 19:27,requests,Essen,Werden,KPI 3,Average €/qm,29.411764705882355
23.11.2020 19:27,requests,Essen,Werden,KPI 4,Count furnished,2
23.11.2020 19:27,requests,Essen,Werden,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,etc.,KPI 1,Average price,500.0
23.11.2020 19:27,requests,Essen,etc.,KPI 2,Average size,17.0
23.11.2020 19:27,requests,Essen,etc.,KPI 3,Average €/qm,29.411764705882355
23.11.2020 19:27,requests,Essen,etc.,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,etc.,KPI 5,Count unfurnished,0
23.11.2020 19:29,requests,Essen,Frohnhausen,KPI 1,Average price,395.0
23.11.2020 19:29,requests,Essen,Frohnhausen,KPI 2,Average size,15.0
23.11.2020 19:29,requests,Essen,Frohnhausen,KPI 3,Average €/qm,31.727941176470587
23.11.2020 19:29,requests,Essen,Frohnhausen,KPI 4,Count furnished,3
23.11.2020 19:29,requests,Essen,Frohnhausen,KPI 5,Count unfurnished,7
23.11.2020 19:29,requests,Essen,Holsterhausen,KPI 1,Average price,399.0
23.11.2020 19:29,requests,Essen,Holsterhausen,KPI 2,Average size,16.0
23.11.2020 19:29,requests,Essen,Holsterhausen,KPI 3,Average €/qm,31.19281045751634
23.11.2020 19:29,requests,Essen,Holsterhausen,KPI 4,Count furnished,3
23.11.2020 19:29,requests,Essen,Holsterhausen,KPI 5,Count unfurnished,7
23.11.2020 19:29,requests,Essen,Altendorf,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Altendorf,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Altendorf,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Altendorf,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Altendorf,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Altenessen,KPI 1,Average price,350.0
23.11.2020 19:29,requests,Essen,Altenessen,KPI 2,Average size,12.0
23.11.2020 19:29,requests,Essen,Altenessen,KPI 3,Average €/qm,33.333333333333336
23.11.2020 19:29,requests,Essen,Altenessen,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Altenessen,KPI 5,Count unfurnished,6
23.11.2020 19:29,requests,Essen,Bergeborbeck,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Bergeborbeck,KPI 2,Average size,nan
